0.082194 -0.001106 0.003956 0.003038
0.082194 -0.002245 0.000153 -0.002375
0.534937 0.001959 -0.002810 -0.003560
0.534937 -0.001724 0.004415 -0.001906
0.009269 -0.000297 -0.002778 0.004157
0.009269 0.002195 0.001239 0.003379
0.014242 0.001470 0.002761 -0.004088
0.014242 -0.000676 0.000154 0.004997
0.070934 0.000483 0.003880 0.003153
0.070934 -0.000776 0.000713 -0.004947
0.024507 -0.001883 -0.001753 0.004319
0.024507 0.001118 -0.001058 0.004874
0.039756 0.000953 -0.001411 -0.004791
0.039756 -0.001323 0.004739 -0.001479
0.043628 0.001170 0.001863 0.004622
0.043628 0.000839 -0.002098 -0.004536
0.129915 -0.001808 -0.004403 -0.001770
0.129915 0.000976 0.004463 -0.002242
0.069675 -0.002063 0.003017 -0.003065
0.069675 0.002141 0.002992 -0.002630
0.809471 0.001596 -0.004880 0.000168
0.809471 -0.002182 -0.003368 0.001518
0.772735 0.002100 -0.001205 0.003966
0.772735 -0.000149 -0.004705 -0.001656
0.132852 0.002011 0.001997 -0.003962
0.132852 0.000795 -0.003344 0.003713
0.021955 -0.000438 -0.000446 -0.004980
0.021955 -0.002110 0.002924 0.002925
0.020945 -0.000434 -0.004962 0.000611
0.020945 0.001890 0.004298 -0.001780
0.012893 -0.001905 -0.000651 -0.004585
0.012893 0.002068 0.003217 -0.002834
0.021472 0.000446 0.003048 -0.003964
0.021472 -0.001246 -0.001728 -0.004666
0.044322 0.002072 -0.004267 -0.000233
0.044322 -0.000199 0.004498 -0.002183
0.034514 -0.001921 -0.003999 0.002288
0.034514 -0.002223 0.002870 0.001433
0.197935 0.001209 -0.004177 0.002709
0.197935 -0.000805 -0.004972 -0.000509
0.004646 -0.002246 0.001770 -0.001582
0.004646 0.001660 -0.004690 0.001256
0.194663 0.001887 -0.002678 0.003807
0.194663 -0.001799 -0.000296 -0.004743
0.400676 -0.000565 0.004978 -0.000438
0.400676 -0.000032 0.000932 0.004910
0.057425 0.002009 -0.004441 -0.000083
0.057425 -0.002243 -0.002045 0.001461
0.053423 0.000333 0.000653 -0.004957
0.053423 -0.000880 0.002354 -0.004407
0.515240 -0.001117 0.003761 -0.003275
0.515240 -0.002033 -0.001117 -0.004241
0.142487 0.001249 0.000990 0.004873
0.142487 0.002249 -0.000198 -0.001576
0.026273 -0.000806 0.001365 -0.004808
0.026273 0.002205 -0.003428 -0.000582
0.536178 0.001940 -0.003488 -0.002950
0.536178 0.000202 -0.002625 -0.004248
0.015125 -0.001944 -0.004484 -0.000890
0.015125 0.000899 0.003403 -0.003659
0.108254 0.001813 -0.001722 -0.004414
0.108254 -0.001989 0.001096 -0.004348
0.013051 0.002055 -0.002965 -0.003150
0.013051 0.002236 0.001801 0.002237
0.003525 -0.000233 -0.002846 0.004111
0.003525 0.002208 0.001391 0.003150
0.016599 -0.000687 0.004982 -0.000414
0.016599 0.001726 -0.003488 0.003317
0.053101 0.000692 0.000443 0.004980
0.053101 -0.000523 -0.004643 -0.001855
0.023516 0.000253 0.001418 0.004794
0.023516 -0.000182 0.004616 0.001920
0.022923 -0.001580 -0.002984 0.003880
0.022923 -0.002250 -0.000979 0.000294
0.069450 -0.002056 -0.003258 0.002839
0.069450 0.002246 0.002260 0.000180
0.010372 -0.001411 0.003851 -0.003107
0.010372 0.001501 -0.004603 -0.001748
0.062860 -0.002013 -0.004202 -0.001414
0.062860 -0.001562 -0.000253 0.004894
0.061763 -0.000319 -0.003866 0.003169
0.061763 -0.002170 0.001779 -0.003359
0.022241 0.001417 0.000538 -0.004917
0.022241 0.002246 -0.001704 -0.001651
0.134834 -0.001899 0.002130 -0.004122
0.134834 -0.001056 0.004538 0.002078
0.010621 0.001985 -0.001468 -0.004251
0.010621 0.001173 -0.002497 -0.004313
0.022364 -0.002250 0.001145 -0.000611
0.022364 -0.001852 -0.004699 0.000025
0.029081 -0.001763 -0.004262 -0.002173
0.029081 -0.002250 -0.000563 0.001027
0.033422 0.002181 0.002763 0.002488
0.033422 -0.002224 0.002558 -0.001914
0.199940 0.002005 -0.003875 -0.002185
0.199940 0.001261 -0.003208 -0.003798
0.194981 0.001439 -0.004857 0.000895
0.194981 0.002249 0.000444 -0.001234
0.431474 0.000995 0.004565 0.002015
0.431474 0.002204 0.001176 -0.003264
0.061776 0.002192 -0.001787 0.003157
0.061776 0.001990 -0.000780 0.004418
0.114534 0.002248 -0.000080 -0.001960
0.114534 -0.001769 -0.002538 -0.004050
0.001990 -0.002245 0.001886 -0.001551
0.001990 0.001643 -0.004661 0.001394
0.024315 -0.002089 -0.000190 -0.004213
0.024315 -0.001880 0.004527 -0.001126
0.081155 0.001160 -0.002930 0.004031
0.081155 -0.001979 0.001557 -0.004228
0.127805 -0.001752 0.002814 0.003881
0.127805 -0.000603 0.004690 0.001730
0.140820 -0.002220 0.001533 -0.002861
0.140820 0.001179 -0.004718 0.001597
0.005448 -0.002243 0.002553 -0.000159
0.005448 -0.001726 0.001573 -0.004550
0.045337 0.000471 0.003682 -0.003382
0.045337 0.001370 0.004717 0.001520
0.093306 -0.001813 0.001203 -0.004584
0.093306 -0.002187 0.001694 -0.003250
0.008835 0.001067 -0.001572 -0.004736
0.008835 -0.001267 0.004788 -0.001344
0.036401 -0.001023 0.003746 -0.003300
0.036401 -0.001045 -0.004349 -0.002450
0.004339 -0.001924 -0.003973 0.002323
0.004339 -0.002226 0.002759 0.001509
0.093249 -0.001653 0.001918 -0.004465
0.093249 -0.001967 -0.003617 0.002729
0.146438 0.001926 -0.003430 -0.003064
0.146438 0.000275 -0.002554 -0.004298
0.146467 0.001259 0.003951 -0.003021
0.146467 0.002241 0.002176 0.001574
0.137285 -0.002081 -0.003159 -0.002833
0.137285 0.000817 0.000983 -0.004900
0.675029 0.001800 -0.004669 -0.000852
0.675029 0.001773 -0.000851 0.004695
