0.030085 -0.001757 -0.002094 -0.004307
0.030085 -0.001425 0.003135 0.003823
0.023845 -0.001905 0.003729 0.002748
0.023845 0.001715 0.004587 -0.001485
0.006704 -0.000451 -0.001135 -0.004869
0.006704 -0.000393 0.004903 0.000980
0.013946 0.002231 0.002015 -0.002272
0.013946 -0.002193 0.003581 -0.000478
0.010539 0.000793 0.001958 0.004599
0.010539 0.000752 -0.001769 0.004675
0.054742 0.002242 -0.002360 0.001153
0.054742 -0.001255 -0.004115 0.002793
0.006014 -0.001446 0.004830 -0.001037
0.006014 0.001956 -0.004345 -0.001350
0.012849 0.002192 -0.003596 0.000476
0.012849 -0.002083 0.002257 0.003584
0.004437 0.001777 -0.001167 0.004629
0.004437 -0.002248 -0.001662 0.001205
0.002538 0.001855 0.002844 0.003736
0.002538 -0.002246 0.002173 -0.000978
0.024007 -0.000632 -0.000161 0.004997
0.024007 0.002109 -0.002559 0.003251
0.010137 0.002247 -0.002020 -0.001000
0.010137 -0.000309 0.004332 -0.002496
0.018390 -0.001829 -0.004662 -0.000759
0.018390 0.000343 0.004239 0.002651
0.008293 0.002250 0.000395 0.000002
0.008293 0.001439 0.002633 -0.004181
0.239349 0.000556 0.002545 0.004302
0.239349 -0.001781 0.001324 0.004580
0.029801 0.001370 -0.003060 0.003899
0.029801 -0.001545 -0.000861 0.004832
0.022022 -0.002033 0.001233 -0.004209
0.022022 -0.001960 -0.001548 -0.004271
0.019769 0.001845 0.004022 0.002445
0.019769 0.002236 0.002266 0.001796
0.015277 0.000566 -0.001807 -0.004662
0.015277 -0.002217 -0.003110 -0.001139
0.032846 0.000565 0.000110 -0.004998
0.032846 0.001685 -0.003271 -0.003569
0.001494 -0.001941 0.000339 -0.004563
0.001494 0.002056 0.001559 0.004033
0.024763 0.000352 -0.000471 -0.004977
0.024763 0.002189 0.003360 -0.001436
0.018565 -0.002008 0.004369 -0.000832
0.018565 -0.001102 0.004963 0.000496
0.005588 0.002250 -0.001211 -0.000379
0.005588 0.001433 -0.001191 0.004797
0.002451 -0.001907 0.001864 0.004237
0.002451 -0.000560 -0.002293 0.004443
0.004198 -0.000878 0.004761 -0.001517
0.004198 0.001916 -0.003621 -0.002863
0.009709 0.001245 0.003595 0.003439
0.009709 0.001217 -0.004752 0.001486
0.017126 0.002142 -0.003864 -0.000968
0.017126 0.002165 0.003514 0.001549
0.014829 0.000616 0.001302 -0.004827
0.014829 -0.002177 0.001565 0.003410
0.026290 -0.002250 -0.001472 0.000380
0.026290 0.002184 -0.002419 0.002790
0.005979 0.002247 0.001743 -0.001473
0.005979 -0.002081 -0.002882 -0.003117
0.042063 -0.002247 0.002142 -0.000309
0.042063 -0.001632 0.004045 0.002712
