0.042372 -0.000960 -0.004979 0.000397
0.042372 0.000846 0.004275 0.002589
0.067109 -0.000601 0.000983 0.004902
0.067109 0.001667 -0.004851 0.000041
0.038716 0.001994 -0.003133 -0.003198
0.038716 0.002211 0.001916 -0.002800
0.013468 0.001347 0.003203 0.003788
0.013468 -0.002053 -0.003688 -0.002273
0.009742 0.002232 0.002953 -0.000542
0.009742 0.002249 0.001850 0.000300
0.012614 0.001962 -0.003521 0.002867
0.012614 -0.002140 0.000494 0.003965
0.036149 -0.002229 -0.002126 -0.002221
0.036149 0.002246 -0.000293 0.002269
0.015238 -0.001572 -0.002428 -0.004254
0.015238 0.001978 0.003010 -0.003357
0.166741 -0.002025 -0.003700 -0.002379
0.166741 0.002223 -0.002776 -0.001533
0.032496 0.000765 0.003493 0.003575
0.032496 0.000764 0.000269 0.004991
0.041016 -0.001965 -0.002432 0.003827
0.041016 0.001792 -0.002088 -0.004277
0.023960 0.000613 0.003668 0.003397
0.023960 -0.000903 -0.002764 -0.004162
0.038387 -0.000581 0.003025 0.003980
0.038387 -0.001002 0.002648 -0.004233
0.019505 -0.002032 0.002889 -0.003303
0.019505 -0.001191 0.002327 0.004404
0.165660 -0.002076 0.002369 0.003540
0.165660 0.001545 0.004292 0.002380
0.083988 -0.002075 0.003023 -0.003007
0.083988 0.002241 0.002626 0.000391
0.016017 -0.001685 0.004569 0.001599
0.016017 0.002241 0.000953 0.002480
0.039371 0.001830 0.002396 0.004070
0.039371 -0.002242 -0.001520 -0.002126
0.050051 -0.000201 0.002564 0.004292
0.050051 -0.001427 0.004598 0.001816
0.006136 0.001568 -0.004763 -0.001148
0.006136 -0.001135 0.004820 -0.001277
0.011097 -0.002169 -0.000427 0.003789
0.011097 -0.001887 -0.004220 0.001967
0.025204 -0.002246 0.002336 0.000035
0.025204 -0.002047 0.003700 0.002283
0.048220 0.002225 -0.000745 0.003085
0.048220 0.001872 -0.002900 0.003667
0.029365 -0.001867 -0.003097 0.003510
0.029365 0.001532 -0.002543 0.004204
0.043263 -0.001232 -0.004852 -0.001108
0.043263 0.002246 -0.001703 0.001489
0.016548 0.002201 0.001712 0.003086
0.016548 0.000685 0.001329 -0.004819
0.769335 -0.002202 0.003003 -0.001830
0.769335 0.002129 0.001579 -0.003723
0.046905 -0.000006 0.001678 0.004709
0.046905 0.001513 -0.004453 0.002090
0.009633 0.000960 0.002200 0.004484
0.009633 -0.002065 0.003982 0.001615
0.046527 0.002193 -0.001311 0.003365
0.046527 -0.001808 -0.004714 0.000538
0.029121 0.000989 0.003599 -0.003462
0.029121 0.001172 0.004592 -0.001934
0.012831 -0.002244 0.001255 -0.002164
0.012831 -0.000711 0.000365 0.004986
0.076719 -0.001868 0.003437 0.003176
0.076719 0.000002 -0.004262 -0.002614
0.008029 0.002177 0.002636 0.002679
0.008029 0.002079 0.002278 0.003588
0.015365 -0.000913 0.001687 -0.004703
0.015365 -0.000068 -0.000381 -0.004985
0.054892 -0.002145 -0.002835 0.002776
0.054892 0.000776 -0.002220 0.004478
0.173739 0.002249 0.000491 0.000650
0.173739 0.001753 -0.004533 -0.001549
0.018912 -0.001264 0.004476 0.002167
0.018912 -0.002110 0.002885 0.002964
0.086341 -0.002236 -0.001618 -0.002359
0.086341 -0.000999 0.004992 0.000121
0.001018 -0.001817 -0.004304 -0.001977
0.001018 0.001770 -0.003562 -0.003188
0.019802 -0.000833 -0.003119 0.003905
0.019802 -0.001057 0.001835 0.004641
0.004847 -0.000233 -0.004733 0.001611
0.004847 0.002184 0.001281 0.003466
0.012765 0.000113 0.003366 0.003697
0.012765 -0.001045 0.001650 -0.004711
0.012533 -0.001025 -0.004989 -0.000194
0.012533 0.002011 0.004407 0.000536
0.082841 0.002242 0.001834 -0.001864
0.082841 -0.002121 -0.002673 0.003090
0.008703 0.001679 0.003938 0.002822
0.008703 0.002230 0.002869 -0.001059
0.021872 0.001210 -0.001471 0.004758
0.021872 0.001607 -0.001999 0.004455
0.009573 0.001280 0.000812 -0.004905
0.009573 -0.002250 0.000821 0.001065
0.042980 -0.001037 -0.003523 -0.003536
0.042980 -0.002057 -0.002007 -0.003823
0.009072 -0.001437 0.002201 -0.004424
0.009072 -0.001358 0.002413 -0.004332
0.019418 -0.002063 0.003521 -0.002473
0.019418 -0.002011 -0.002093 0.003914
0.011659 -0.001104 -0.004465 -0.002224
0.011659 0.001020 0.004674 0.001756
0.074998 -0.001781 0.001695 -0.004458
0.074998 -0.000648 0.001547 0.004754
0.036144 -0.000764 -0.000032 0.004998
0.036144 -0.001941 0.003229 0.003241
0.004350 -0.002017 -0.002123 0.003883
0.004350 0.001814 -0.002151 -0.004223
0.026598 -0.001533 0.001547 0.004663
0.026598 -0.000596 0.002221 -0.004479
0.007572 -0.001926 0.000867 -0.004517
0.007572 -0.000946 0.002308 0.004430
0.004515 0.002179 -0.001198 -0.003544
0.004515 0.002158 -0.002743 -0.002760
0.073878 0.002222 0.002652 -0.001833
0.073878 0.000546 -0.004850 -0.001209
0.047499 -0.001483 0.003947 -0.002952
0.047499 0.002250 -0.001108 0.000601
0.034272 0.002249 -0.000757 -0.001498
0.034272 0.002078 0.003791 0.001926
