0.070482 0.001335 0.004619 -0.001814
0.070482 -0.000206 -0.001789 -0.004669
0.014008 -0.001439 0.004477 -0.002091
0.014008 0.002218 -0.002175 -0.002476
0.065149 0.001597 0.003533 0.003376
0.065149 0.002233 0.001019 -0.002803
0.032239 -0.002244 0.002350 0.000767
0.032239 -0.002226 0.001925 0.002488
0.343583 0.001832 -0.004608 -0.001009
0.343583 0.001481 0.000292 -0.004918
0.040517 0.001463 0.004070 0.002791
0.040517 -0.001481 0.003272 0.003687
0.013788 -0.001482 0.004839 0.000940
0.013788 -0.000136 0.004536 0.002104
0.197235 0.002127 0.004053 0.000100
0.197235 -0.001890 -0.003871 0.002574
0.048274 0.002240 0.000544 -0.002674
0.048274 -0.001995 0.001395 -0.004252
0.302257 -0.001258 -0.004206 0.002649
0.302257 -0.002068 0.000852 0.004192
0.004600 0.000711 -0.001253 0.004840
0.004600 -0.000568 0.004638 0.001867
0.025048 -0.002205 0.001600 0.003093
0.025048 -0.000882 -0.001724 -0.004690
0.060459 0.001885 -0.003160 -0.003422
0.060459 -0.000146 0.004969 0.000551
0.237748 -0.001808 -0.003867 0.002747
0.237748 0.002106 0.001293 0.003941
0.458694 0.000799 -0.004891 0.001015
0.458694 0.001696 -0.000341 0.004818
0.161922 -0.002013 -0.004322 0.001000
0.161922 0.000709 0.001260 0.004838
0.008973 0.002240 -0.001633 0.002192
0.008973 -0.002230 0.001441 -0.002687
0.008251 0.002190 0.000978 0.003508
0.008251 0.002250 -0.000462 0.001015
0.040541 -0.000958 0.003429 0.003632
0.040541 -0.001040 -0.002936 -0.004037
0.014213 0.002067 -0.000118 -0.004287
0.014213 0.002225 -0.002415 -0.002046
0.015344 -0.000267 -0.000515 -0.004973
0.015344 0.001861 0.001247 -0.004520
0.070364 0.000867 0.000876 0.004920
0.070364 0.001009 0.002620 -0.004251
0.001695 -0.002220 -0.002966 0.001374
0.001695 0.002205 -0.003075 -0.001638
0.150203 -0.001387 -0.004737 -0.001441
0.150203 -0.001654 -0.003801 0.003025
0.230462 0.002071 -0.004083 0.001233
0.230462 0.002212 -0.001361 -0.003068
0.004306 -0.001799 -0.004036 -0.002511
0.004306 -0.002192 0.003458 -0.001097
0.556235 0.000443 -0.003229 -0.003809
0.556235 -0.001562 -0.002905 0.003940
0.405369 0.002133 0.001934 0.003509
0.405369 0.001877 0.003545 0.003021
0.003730 0.001101 0.003705 -0.003340
0.003730 0.001445 0.004168 0.002651
0.016817 -0.000487 -0.004793 -0.001423
0.016817 -0.002204 -0.000144 -0.003488
0.160977 0.001902 0.000519 -0.004604
0.160977 -0.001381 0.004311 0.002438
0.029276 0.002237 -0.001508 0.002410
0.029276 -0.002215 0.002439 0.002282
0.028466 0.000287 -0.004978 -0.000463
0.028466 0.001150 -0.000084 -0.004984
