0.547498 0.001984 -0.004494 0.000175
0.547498 -0.001347 0.000095 0.004960
0.032961 -0.002175 -0.003764 -0.000140
0.032961 0.002200 -0.003525 0.000237
0.046859 -0.001849 0.003200 -0.003444
0.046859 -0.000483 0.004510 -0.002158
0.001273 -0.001458 0.004373 -0.002291
0.001273 0.001476 0.004770 -0.001251
0.006064 0.000634 -0.001661 0.004715
0.006064 0.000557 0.002287 0.004446
0.018841 0.002140 0.002419 -0.003178
0.018841 0.002248 -0.000258 -0.001978
0.018868 -0.002077 0.004255 0.000135
0.018868 -0.000128 0.004160 0.002773
0.275625 0.002247 -0.000813 -0.001260
0.275625 -0.002069 0.000060 -0.004269
0.145637 0.001432 -0.000955 -0.004848
0.145637 0.002245 -0.000738 0.002210
0.013862 0.002247 -0.001602 0.001466
0.013862 0.001318 0.004313 0.002461
0.004355 -0.002203 0.002400 0.002553
0.004355 -0.002087 0.003820 -0.001805
0.018821 -0.001779 -0.001259 0.004602
0.018821 -0.002008 0.000488 -0.004419
0.027494 -0.001889 -0.004474 0.001278
0.027494 -0.001408 -0.003489 -0.003509
0.575209 -0.001606 0.002010 -0.004448
0.575209 -0.001308 -0.003370 0.003646
0.020150 0.002099 -0.000757 -0.004109
0.020150 0.000526 -0.000878 0.004922
0.042119 -0.002226 0.003098 -0.000508
0.042119 0.002234 -0.002913 0.000164
0.103876 -0.002133 0.000581 -0.003983
0.103876 -0.001888 -0.002544 -0.003895
0.013309 0.002237 -0.001732 -0.002256
0.013309 0.001807 -0.004320 -0.001966
0.014332 -0.001514 0.003065 -0.003848
0.014332 -0.002142 -0.002185 0.003332
0.002250 0.002249 0.001517 -0.000812
0.002250 -0.001782 0.000884 0.004687
0.239653 -0.001066 -0.004686 0.001709
0.239653 -0.000899 -0.004575 -0.002001
0.013513 0.002228 -0.002088 -0.002305
0.013513 -0.002249 -0.001265 0.001388
0.007068 -0.002226 -0.001889 -0.002529
0.007068 -0.001716 0.004009 -0.002677
0.431943 0.001688 0.004235 0.002333
0.431943 -0.001619 -0.002250 0.004323
0.013214 0.000498 0.000321 0.004989
0.013214 -0.002152 -0.003924 0.000147
0.011438 -0.001952 -0.002077 -0.004057
0.011438 -0.001575 0.003797 0.003092
0.060095 0.000974 0.004990 0.000207
0.060095 -0.000650 -0.002414 0.004377
0.145727 0.001928 -0.002117 -0.004077
0.145727 -0.002021 -0.003303 -0.002928
0.009886 -0.001361 0.004745 0.001440
0.009886 -0.001486 0.002340 -0.004338
0.343441 0.002237 -0.000570 -0.002705
0.343441 -0.002051 0.003162 0.002957
0.001782 -0.001850 0.003477 -0.003164
0.001782 -0.000274 0.004346 -0.002472
0.000777 0.002200 0.000730 -0.003469
0.000777 -0.001335 0.002242 0.004428
0.006539 0.001396 0.003963 -0.002968
0.006539 -0.001191 0.000685 0.004934
0.009715 -0.002250 -0.001371 0.000607
0.009715 -0.001284 0.000315 -0.004961
